Winged bean,/en/winged_bean,16135
Tofu,/en/tofu,16427
Lamb and mutton,/wikipedia/ru_id/311535,17001
Veal,/en/veal,17088
Devilled kidneys,/en/devilled_kidneys,17196
Ris de veau,/en/ris_de_veau,17218
Bagel,/en/bagel,18001
Scone,/wikipedia/fr_id/4495000,18014
Biscuit,/en/biscuit,18016
Brioche,/en/brioche,18027
Challah,/en/challah,18027
Sourdough,/en/sourdough,18029
Baguette,/en/baguette,18029
Damper,/en/damper,18032
Focaccia,/en/focaccia,18033
Pita,/en/pita,18041
Pumpernickel,/en/pumpernickel,18044
Bread,/en/bread,18069
Stottie cake,/en/stottie_cake,18073
Bread crumbs,/en/breadcrumb,18079
Twinkie,/en/twinkie,18128
Sponge cake,/en/sponge_cake,18134
Matzo,/en/matzo,18217
Crouton,/en/crouton,18242
Dosa,/en/dosa,18290
Pancake,/en/pancake,18293
Puff pastry,/en/puff_pastry,18337
Choux pastry,/en/choux_pastry,18337
Pastry,/en/pastry,18337
Corn tortilla,/en/tortilla,18363
Baking powder,/en/baking_powder,18369
Sodium bicarbonate,/en/sodium_bicarbonate,18372
cream of tartar,/en/cream_of_tartar,18373
Yeast,/en/yeast,18375
Chapati,/en/chapati,18413
Kulcha,/en/kulcha,18413
Naan,/en/naan,18413
Roti,/en/roti,18413
English muffin,/en/english_muffin,18439
Ice cream,/en/ice_cream,19095
Chocolate,/en/chocolate,19120
Chocolate chip,/en/chocolate_chip,19146
Cocoa bean,/en/cocoa,19165
Custard,/en/custard,19169
Jell-O,/en/jell-o,19172
Honey,/en/honey,19296
Molasses,/en/molasses,19304
Brown sugar,/en/brown_sugar,19334
Demerara,/m/0725gl,19334
Muscovado,/en/muscovado,19334
Panela,/en/panela,19334
Sugar,/en/sugar,19335
Sugar Cube,/m/05n47my,19335
Sugarcane,/en/sugarcane,19335
Table sugar,/en/sucrose,19335
Powdered sugar,/en/powdered_sugar,19336
Corn syrup,/en/corn_syrup,19351
Maple syrup,/en/maple_syrup,19353
Syrup,/en/syrup,19353
Golden syrup,/en/golden_syrup,19362
Barley,/en/barley,20005
Groat,/en/groats,20009
Cornmeal,/en/cornmeal,20022
Corn starch,/en/cornstarch,20027
Couscous,/en/couscous,20028
Fregula,/en/fregula,20028
Orzo,/en/orzo,20028
Hominy,/en/hominy,20030
Brown rice,/en/brown_rice,20040
Wehani rice,/en/wehani_rice,20040
Basmati,/en/basmati,20044
Jasmine rice,/en/jasmine_rice,20044
Rice,/en/rice,20050
Arborio rice,/en/arborio_rice,20052
Carnaroli,/en/carnaroli_rice,20052
Glutinous rice,/en/glutinous_rice,20054
Rice flour,/en/rice_flour,20061
Rye flour,/en/rye_flour,20064
Semolina,/en/semolina,20066
Wheat,/en/wheat,20076
Graham flour,/en/graham_flour,20080
All-purpose Flour,/en/all_purpose_flour,20081
Wild rice,/en/wild_rice,20088
Pappardelle,/en/pappardelle,20093
Pici,/en/pici,20093
Pizzoccheri,/en/pizzoccheri,20093
Reshteh,/en/reshteh,20093
Tagliatelle,/en/tagliatelle,20093
Foglie d'ulivo,/en/foglie_dulivo,20095
Pasta,/en/pasta,20097
Macaroni,/en/macaroni,20099
Cannelloni,/en/cannelloni,20099
Cavatappi,/en/cellentani,20099
Mostaccioli,/en/mostaccioli,20099
Penne,/en/penne,20099
Rigatoni,/en/rigatoni,20099
Ziti,/en/ziti,20099
Lamian,/en/lamian,20113
Mee pok,/en/mee_pok,20113
Soba,/en/soba,20114
S?men,/en/somen,20116
Spaghetti,/en/spaghetti,20120
Alphabet pasta,/en/alphabets,20120
Anellini,/en/anellini,20120
Bucatini,/en/bucatini,20120
Campanelle,/en/campanelle,20120
Capellini,/en/capellini,20120
Cavatelli,/en/cavatelli,20120
Cencioni,/en/cencioni,20120
Conchiglie,/en/conchiglie,20120
Croxetti,/en/croxetti,20120
Farfalle,/en/farfalle,20120
Fettuccine,/en/fettuccine,20120
Fusilli,/en/fusilli,20120
Lanterne,/en/lanterne,20120
Linguine,/en/linguine,20120
Mafaldine,/en/mafaldine,20120
Orecchiette,/en/orecchiette,20120
Radiatori,/en/radiatore,20120
Rotelle,/en/rotelle,20120
Rotini,/en/rotini,20120
Spaghettini,/m/03yw80c,20120
Strozzapreti,/en/strozzapreti,20120
Trenette,/en/trenette,20120
Udon,/en/udon,20120
Rice noodles,/en/rice_noodles,20133
Shahe fen,/en/shahe_fen,20133
Bˆnh canh,/en/banh_canh,20134
Spelt,/en/spelt,20140
Masa,/wikipedia/ja_id/318091,20317
Noodle,/en/noodle,20409
Sp_tzle,/en/spatzle,20410
Flour,/en/flour,20581
Filet-O-Fish,/en/filet-o-fish,21232
Tortellini,/en/tortellini,22901
Agnolotti,/en/agnolotti,22901
Tortelloni,/en/tortelloni,22901
Lasagne,/en/lasagna,22916
Steak,/en/steak,23005
Empetrum,/en/crowberry,35015
Cloudberry,/en/cloudberry,35027
Riberry,/en/syzygium_luehmannii,35029
Lingonberry,/en/vaccinium_vitis-idaea,35029
Arctostaphylos,/en/arctostaphylos,35029
Huckleberry,/en/huckleberry,35043
Sea urchin,/en/sea_urchin,35070
Tea,/en/tea,35078
Labrador tea,/en/labrador_tea,35078
Venison,/en/venison,35080
Salmonberry,/en/salmonberry,35154
Bilberry,/en/bilberry,35155
Saskatoon,/en/saskatoon_berry,35155
Bannock,/wikipedia/de_id/887984,35185
Agave azul,/en/tequila_agave,35192
Prairie Turnip,/en/psoralea_esculenta,35200
Rose hip,/en/rose_hip,35203
Chokecherry,/en/chokecherry,35204
Shadbush,/en/serviceberry,35206
Grenadine,/en/grenadine,42040
Almond flavored syrup,/en/almond_flavored_syrup,42040
Falernum,/en/falernum,42040
Gomme syrup,/en/gomme_syrup,42040
Green mint syrup,/en/green_mint_syrup,42040
Orgeat syrup,/en/orgeat_syrup,42040
Passion Fruit Syrup,/en/passion_fruit_syrup,42040
Sirop de Fraise,/en/sirop_de_fraise,42040
Mayonnaise,/en/mayonnaise,42178
null,/m/01155nch,42184
Hot dog,/en/hot_dog,42280
Unsalted Butter,/m/05yr18_,42307
Vermicelli,/en/vermicelli,43114
Kimchi,/en/kimchi,43143
Saccharin,/en/saccharin,43158
Kool-Aid,/en/kool-aid,43345
Cranberry juice,/en/cranberry_juice,43382
Apple cider,/en/apple_cider,43388
Sake,/en/sake,43479
Osake Kazu,/en/osake_kazu,43479
Wheat gluten,/en/wheat_gluten,48052
Dried Scallop,/en/dried_scallop,90240
Escargot,/en/escargots,90560
Common snapping turtle,/en/snapping_turtle,93600
