Gremolata,/en/gremolata,,,
Acini di pepe,/en/acini_di_pepe,,,
Spaghetti alla puttanesca,/en/pasta_puttanesca,,,
Latte macchiato,/en/latte_macchiato,,,
Frittata,/en/frittata,,,
Coda alla vaccinara,/en/coda_alla_vaccinara,,,
Botargo,/en/bottarga,,,
Chicken piccata,/en/chicken_piccata,,,
Pignolata,/en/pignolata,,,
Bagna cˆuda,/en/bagna_cauda,,,
Mirepoix,/en/soffritto,,,
Parmigiana,/en/parmigiana,,,
Squid,/en/fried_calamari,,,
Bicerin,/en/bicerin,,,
Cacciatore,/en/cacciatore,,,
Garlic bread,/en/garlic_bread,,,
Cassata,/en/cassata,,,
Doppio,/en/doppio,,,
Ossobuco,/en/osso_buco,,,
Slinzega,/en/slinzega,,,
Saltimbocca,/en/saltimbocca,,,
Sfogliatella,/en/sfogliatelle,,,
Biscuit Tortoni,/en/biscuit_tortoni,,,
Egg barley,/en/egg_barley,,,
Amatriciana sauce,/en/sugo_allamatriciana,,,
Giardiniera,/en/giardiniera,,,
Zuppa Inglese,/en/zuppa_inglese,,,
Ciarduna,/en/ciarduna,,,
Pasta e fagioli,/en/pasta_fagioli,,,
'Nduja,/en/nduja,,,
Genoa salami,/en/genoa_salami,,,
Crostata,/en/crostata,,,
Cacciucco,/en/cacciucco,,,
Semifreddo,/en/semifreddo,,,
Tyrolean Speck,/en/speck,,,
Galvanina,/en/galvanina,,,
Stasulli,/en/stasulli,,,
Colomba di Pasqua,/en/colomba_pasquale,,,
Fiori,/wikipedia/es/Fiori,,,
Cotoletta,/en/cotoletta,,,
Panzanella,/en/panzanella,,,
Lardo,/en/lardo,,,
Bigoli,/wikipedia/it/Bigoli,,,
Ciauscolo,/en/ciauscolo,,,
Caponata,/en/caponata,,,
Istrian stew,/en/istrian_stew,,,
Gemelli,/en/gemelli_pasta,,,
Quinto quarto,/en/quinto_quarto,,,
Mostarda,/en/mostarda,,,
Roulade,/en/roulade,,,
Cavallucci,/en/cavallucci,,,
Bombardino,/en/bombardino,,,
Rollatini,/en/rollatini,,,
Brustolina,/en/brustolina,,,
Chicken marsala,/en/chicken_marsala,,,
Carne al piatto,/en/carne_al_piatto,,,
Cotechino Modena,/en/cotechino_modena,,,
Arrosticini,/en/arrosticini,,,
Panelle,/en/panelle,,,
Zuccotto,/en/zuccotto,,,
Scaloppine,/en/scaloppine,,,
Aria di Festa,/en/aria_di_festa,,,
Crudo,/wikipedia/en_title/Crudo,,,
Ricciarelli,/en/ricciarelli,,,
Abbamele,/en/abbamele,,,
Corzetti,/en/corzetti,,,
Piadina,/en/piadina,,,
Grattachecca,/en/grattachecca,,,
Pecorino Siciliano,/en/pecorino_siciliano,,,
Sugoli,/en/sugoli,,,
Strade dei vini e dei sapori,/en/strade_dei_vini_e_dei_sapori,,,
Vincotto,/en/vincotto,,,
Amaro Erbes,/en/amaro_erbes,,,
Sanfaustino,/en/sanfaustino,,,
Carciofi alla giudia,/en/carciofi_alla_giudia,,,
Pastina,/wikipedia/en_title/Pastina,,,
Gianchetti,/en/gianchetti,,,
Frutti di bosco,/en/frutti_di_bosco,,,
Agrodolce,/wikipedia/en_title/Agrodolce,,,
Passatelli,/en/passatelli,,,
Fra diavolo sauce,/wikipedia/en_title/Fra_diavolo_sauce,,,
Coppia Ferrarese,/en/coppia_ferrarese,,,
Squab,/en/squab,,,
Italian sweet pepper,/en/italian_sweet_pepper,,,
Ribollita,/en/ribollita,,,
Florentine biscuit,/en/florentine_biscuit,,,
Marinara sauce,/en/marinara_sauce,,,
Tartufo,/wikipedia/de_id/1326351,,,
Vall_e d'Aoste Lard d'Arnad,/en/valle_daosta_lard_darnad,,,
Penia,/wikipedia/en_title/Penia_$0028bread$0029,,,
Scacciata,/en/scacciata,,,
Pagliata,/en/pagliata,,,
Taralli,/en/taralli,,,
Fragguno,/en/fragguno,,,
Bruccellati,/en/bruccellati,,,
Gocciole,/en/gocciole,,,
Montasio,/en/montasio,,,
Antipasto,/en/antipasto,,,
Sopressa,/en/sopressa,,,
Ventricina,/en/ventricina,,,
Struffoli,/en/struffoli,,,
National Pasta Association,/en/national_pasta_association,,,
Cicchetti,/en/chiccetti,,,
Tubetti,/en/tubetti,,,
Ptitim,/en/ptitim,,,
Prodotto agroalimentare tradizionale,/en/prodotto_agroalimentare_tradizionale,,,
Frico,/en/frico,,,
Piccata,/en/piccata,,,
Ciccioli,/en/ciccioli,,,
Cuccidati,/en/cuccidati,,,
Spaghetti aglio e olio,/wikipedia/ja_id/5540,,,
Stringozzi,/en/stringozzi,,,
Acqua pazza,/wikipedia/ja_id/103271,,,
Clam sauce,/en/clam_sauce,,,
Pasta with pancetta,/en/pasta_with_pancetta,,,
Lomo,/wikipedia/en_title/Lomo,,,
Quadratini,/en/quadratini,,,
Vitello tonnato,/en/vitello_tonnato,,,
Timballo,/en/timballo,,,
Bagnun,/en/bagnun,,,
Casunziei,/en/casunziei,,,
Mussels au gratin,/en/mussels_au_gratin,,,
Panada,/en/panada,,,
Lampredotto,/en/lampredotto,,,
Vodka sauce,/en/vodka_sauce,,,
Zippuli,/en/zippuli,,,
Anelli,/wikipedia/en_title/Anelli,,,
Bombolone,/wikipedia/en_title/Bombolone_$0028doughnut$0029,,,
Lasagnette,/wikipedia/en_title/Lasagnette,,,
Taglierini,/en/taglierini,,,
Tripoline,/en/tripoline,,,
Ciambotta,/en/ciambotta,,,
Bavette,/en/bavette,,,
Occhi di Lupo,/en/occhi_di_lupo,,,
Linguettine,/en/linguettine,,,
Mafalde,/en/mafalde,,,
Amaretti di Saronno,/en/amaretti_di_saronno,,,
Fagottini,/en/fagottini,,,
Sacchettoni,/en/sacchettoni,,,
Frittole,/en/frittole,,,
Pillus,/en/pillus,,,
Sagnarelli,/en/sagnarelli,,,
Frittula,/en/frittula,,,
Ciambella,/en/ciambella,,,
Scialatelli,/en/scialatelli,,,
Mezzelune,/en/mezzelune,,,
Casoncelli,/en/casoncelli,,,
Farina bona,/en/farina_bona,,,
Biscotti Regina,/en/biscotti_di_regina,,,
Lemon liqueur,/en/lemon_liqueur,,,
Espagnole sauce,/en/espagnole_sauce,,,
Mousse,/en/mousse,,,
Blancmange,/en/blancmange,,,
Aioli,/en/aioli,,,
Ortolan bunting,/en/ortolan_bunting,,,
Tourin,/en/le_tourin,,,
Raclette,/en/raclette,,,
Quiche,/en/quiche,,,
Coq au vin,/en/coq_au_vin,,,
Ratatouille,/en/ratatouille,,,
Beignet,/en/beignet,,,
Ice cream cone,/en/ice_cream_cone,,,
King cake,/en/king_cake,,,
Tarte Tatin,/en/tarte_tatin,,,
Frog legs,/en/frog_legs,,,
Cassoulet,/en/cassoulet,,,
Gugelhupf,/en/gugelhupf,,,
Tart,/en/tart,,,
Rillettes,/en/rillettes,,,
Blanquette de veau,/en/blanquette_de_veau,,,
Profiterole,/en/cream_puff,,,
Fondue,/en/fondue,,,
Tartiflette,/en/tartiflette,,,
Bouillabaisse,/en/bouillabaisse,,,
Sauce Robert,/en/sauce_robert,,,
Onion Johnny,/en/onion_johnny,,,
Remoulade,/en/remoulade,,,
B_arnaise sauce,/en/bearnaise_sauce,,,
Pommes Anna,/en/anna_potatoes,,,
Quenelle,/en/quenelle,,,
Mille-feuille,/en/mille-feuille,,,
Kornigou,/en/kornigou,,,
Beurre noir,/en/beurre_noir,,,
Madeleine,/en/madeleine,,,
Allemande sauce,/en/allemande_sauce,,,
Rouille,/en/rouille,,,
Galantine,/en/galantine,,,
Brown sauce,/en/brown_sauce,,,
Boudin,/en/boudin,,,
Ganache,/en/ganache,,,
French onion soup,/en/french_onion_soup,,,
Lardon,/en/lardon,,,
Daube,/en/daube,,,
Ligue des Gourmands,/en/ligue_des_gourmands,,,
Tapenade,/en/tapenade,,,
Traou Mad,/en/traou_mad,,,
Bisque,/wikipedia/es_id/1883646,,,
Verjuice,/en/verjuice,,,
Alicot,/en/alicot,,,
Aligot,/en/aligot,,,
Beef bourguignon,/en/beef_bourguignon,,,
Truffade,/en/truffade,,,
Tripoux,/en/tripoux,,,
Choucroute garnie,/en/choucroute_garnie,,,
Duck confit,/en/duck_confit,,,
Ganzeltopf,/en/ganzeltopf,,,
Baeckeoffe,/en/baeckeoffe,,,
Vichyssoise,/en/vichyssoise,,,
Lobster Thermidor,/en/lobster_thermidor,,,
Confit,/en/confit,,,
Pot-au-feu,/en/pot-au-feu,,,
Pressed duck,/en/pressed_duck,,,
Andouillette,/en/andouillette,,,
English lavender,/en/lavandula_angustifolia,,,
Bredele,/en/bredela,,,
Escabeche,/en/escabeche,,,
Confiture de lait,/en/confiture_de_lait,,,
Rum baba,/en/rum_baba,,,
Gratin,/en/gratin,,,
Sauce ravigote,/en/sauce_ravigote,,,
Hachis Parmentier,/en/hachis_parmentier,,,
Secca de bÏuf,/en/secca_de_boeuf,,,
Steak au poivre,/en/steak_au_poivre,,,
Cuisine classique,/en/cuisine_classique,,,
Sugar pie,/en/sugar_pie,,,
Pistou,/en/pistou,,,
Barbajuan,/en/barbajuan,,,
Olivier salad,/en/russian_salad,,,
Cougnou,/en/cougnou,,,
Gougère,/en/gougere,,,
Morteau sausage,/en/morteau_sausage,,,
Chiboust cream,/en/chiboust_cream,,,
Fera,/en/fera,,,
Salmis,/en/salmis,,,
Br_si,/en/bresi,,,
Mojette beans,/en/mojette_beans,,,
Cervelle de canut,/en/cervelle_de_canut,,,
Lyonnaise potatoes,/en/lyonnaise_potatoes,,,
Verrine,/wikipedia/pt/Verrine,,,
Pommes dauphine,/en/pommes_dauphines,,,
Salpicon,/wikipedia/es_id/583540,,,
Confit byaldi,/en/confit_byaldi,,,
Cuisine minceur,/en/cuisine_minceur,,,
Tournedos,/en/tournedos,,,
Chasseur,/wikipedia/de_id/853559,,,
Thirteen desserts,/en/thirteen_desserts,,,
Druckers Vienna Patisserie,/en/druckers_vienna_patisserie,,,
Bayonne ham,/en/bayonne_ham,,,
Pissalat,/en/pissalat,,,
Mont Blanc,/wikipedia/fr_id/132893,,,
Diot,/en/diots,,,
Cervelle de Veau,/en/cervelle_de_veau,,,
Steak de Venaison,/en/steak_de_venaison,,,
Carr_ D'agneau,/en/carre_dagneau,,,
Brandade,/en/brandade,,,
Sauce gribiche,/en/sauce_gribiche,,,
Fleischschnacka,/en/fleischnacka,,,
Steak frites,/wikipedia/fr_id/2002097,,,
Navarin,/wikipedia/fr_id/1427613,,,
Meat glaze,/en/meat_glaze,,,
Breton sauce,/en/breton_sauce,,,
Cassolette,/en/cassolette,,,
Poularde Albufera,/en/poularde_albufera,,,
Jambonette,/en/jambonette,,,
Sauce lyonnaise,/en/sauce_lyonnaise,,,
Oille,/en/oille,,,
Caquelon,/en/caquelon,,,
Garbure,/en/garbure,,,
Nantais,/en/nantais,,,
Quince cheese,/en/quince_cheese,,,
Paris-Brest,/en/paris_brest,,,
Tournedos Rossini,/en/tournedos_rossini,,,
Occitan cuisine,/en/occitan_cuisine,,,
Fritelli,/en/fritelli,,,
Flamiche,/en/flamiche,,,
Baconique meal,/en/baconique_meal,,,
Biscuit rose de Reims,/en/biscuit_rose_de_reims,,,
Ayza Wine and Chocolate Bar,/m/0g9n9c7,,,
Potato salad,/en/potato_salad,,,
Saumagen,/en/saumagen,,,
Lebkuchen,/en/lebkuchen,,,
Zwieback,/en/zwieback,,,
Pickert,/en/pickert,,,
Liverwurst,/en/liverwurst,,,
Weisswurst,/en/weisswurst,,,
Lye roll,/en/lye_roll,,,
Spezi,/en/spezi,,,
Zwiebelkuchen,/en/zwiebelkuchen,,,
Roast chicken,/en/hendl,,,
Blintz,/en/blintz,,,
Rollmops,/en/rollmops,,,
Obatzda,/en/obatzda,,,
Schnitzel,/en/wiener_schnitzel,,,
Pickled pigs feet,/en/pickled_pigs_feet,,,
Sauerbraten,/en/sauerbraten,,,
Stollen,/en/stollen,,,
Cabbage roll,/en/cabbage_roll,,,
Mettwurst,/en/mettwurst,,,
Teewurst,/en/teewurst,,,
Cervelat,/en/cervelat,,,
Jagdwurst,/en/jagdwurst,,,
Baumkuchen,/en/baumkuchen,,,
Kuchen,/en/kuchen,,,
Apfelschorle,/en/apfelschorle,,,
Fasnacht,/en/fasnachts,,,
Berliner,/wikipedia/ja/$30D9$30EB$30EA$30FC$30CA$30FC$30FB$30D7$30D5$30A1$30F3$30AF$30FC$30D8$30F3,,,
Black Forest cake,/en/black_forest_gateau,,,
Hasenpfeffer,/en/hasenpfeffer,,,
Schwenker,/en/schwenker,,,
Apfelwein,/en/apfelwein,,,
Eisbein,/en/eisbein,,,
Knackwurst,/en/knackwurst,,,
Labskaus,/en/labskaus,,,
Bockwurst,/en/bockwurst,,,
Feuerzangenbowle,/en/feuerzangenbowle,,,
Leipziger Allerlei,/en/leipziger_allerlei,,,
Rouladen,/en/rouladen,,,
Springerle,/en/springerle,,,
Bavarian cream,/en/bavarian_cream,,,
Black Forest ham,/en/black_forest_ham,,,
Streuselkuchen,/en/streuselkuchen,,,
Fleischbutter,/en/fleischbutter,,,
Wibele,/en/wibele,,,
Persipan,/en/persipan,,,
Schweinhaxen,/en/schweinhaxen,,,
Bierwurst,/en/beerwurst,,,
Gaisburger Marsch,/en/gaisburger_marsch,,,
Rinderbraten,/en/rinderbraten,,,
Roast goose,/en/roasted_goose,,,
Aachener Printen,/en/aachener_printen,,,
Hefekranz,/en/hefekranz,,,
Streusel,/en/streusel,,,
Dampfnudel,/en/dampfnudel,,,
Vanillerostbraten,/en/vanillerostbraten,,,
Kassler,/en/kassler,,,
Prinzregententorte,/en/prinzregententorte,,,
Spanferkel,/en/spanferkel,,,
Mett,/en/mett,,,
Dominostein,/en/dominostein,,,
Bremer Klaben,/en/bremer_klaben,,,
Spreewald gherkins,/en/spreewald_gherkins,,,
Dal,/en/dal,,,
Halva,/en/halva,,,
Bengal potatoes,/en/bengal_potatoes,,,
Bhang,/en/bhang,,,
Roti canai,/en/roti_canai,,,
Chicken tikka masala,/en/chicken_tikka_masala,,,
Paan,/en/paan,,,
Congee,/en/rice_congee,,,
Rogan josh,/en/rogan_josh,,,
Pilaf,/en/pilaf,,,
Rice and curry,/en/rice_and_curry,,,
Sambar,/en/sambar,,,
Korma,/en/korma,,,
Butter chicken,/en/butter_chicken,,,
Saag,/en/saag,,,
Aloo gobi,/en/aloo_gobi,,,
Biryani,/en/biryani,,,
Haleem,/en/haleem,,,
Jalebi,/en/jalebi,,,
Dalda,/en/dalda,,,
Koottu,/en/kootu,,,
Curry Mile,/en/curry_mile,,,
Pakhala,/en/pakhal,,,
Sadya,/en/sadhya,,,
Chicken Madras,/en/chicken_madras,,,
Aloo pie,/en/aloo_pie,,,
Kombdi vade,/en/kombdi_vade,,,
Nihari,/en/nihari,,,
Paratha,/en/paratha,,,
Hyderabadi biryani,/en/hyderabad_biryani,,,
Chicken tikka,/en/chicken_tikka,,,
Malai,/en/malai,,,
Rasam,/en/rasam,,,
Pasanda,/en/pasanda,,,
Permit room,/en/permit_room,,,
Karahi,/en/karahi,,,
Malvani cuisine,/en/malvani_cuisine,,,
Egg bhurji,/en/egg_bhurji,,,
Sev mamra,/en/sev_mamra,,,
Mangalore bajji,/en/mangalore_bajji,,,
Mattar paneer,/en/mattar_paneer,,,
Murukku,/en/murukku,,,
Rice water,/en/kanjivellam,,,
Mattha,/en/mattha,,,
Phall,/en/phaal,,,
Kofta,/en/kofta,,,
Pongal,/wikipedia/es_id/3789295,,,
Qeema,/en/keema,,,
Puttu,/en/puttu,,,
Appam,/en/appam,,,
Cuisine of Odisha,/en/oriya_cuisine,,,
Parsi cuisine,/en/parsi_cuisine,,,
Pulihora,/en/pulihora,,,
Mukhwas,/en/mukhwas,,,
Khoa,/en/khoa,,,
Dal biji,/en/dal_biji,,,
GoTa,/en/gota,,,
Jalfrezi,/en/jalfrezi,,,
Chakna,/en/chakna,,,
Jain,/en/jain,,,
Chennai cuisine,/en/chennai_cuisine,,,
Bhajji,/en/bhujia,,,
Koottukari,/en/koottukari,,,
Pathiri,/en/pathiri,,,
Jhunka,/en/jhunka,,,
Goat roti,/en/goat_roti,,,
Chicken lollipop,/en/chicken_lollipop,,,
Manchow soup,/en/manchow_soup,,,
Kadhi,/en/kadhi,,,
Muthia,/en/muthia,,,
Chhota haazri,/en/chhota_haazri,,,
Kalathappam,/en/kalathappam,,,
Dopiaza,/en/dopiaza,,,
Banana leaf rice,/en/banana_leaf_rice,,,
Patrode,/wikipedia/en_title/Patrode,,,
Puliyogare,/en/puliyogare,,,
Paya,/en/siri_paya,,,
Kanjika,/en/kanjika,,,
Neer dosa,/en/neer_dosa,,,
Chakkoli,/en/chakkoli,,,
Chippi appam,/en/chippi_appam,,,
Khichdi,/en/khichdi,,,
Akuri,/en/akuri,,,
Khatkhate,/en/khatkhate,,,
Panta bhat,/en/panta_bhat,,,
Cafreal,/en/cafreal,,,
Kori Rotti,/en/kori_rotti,,,
Flattened rice,/en/beaten_rice,,,
Kosambari,/en/kosambari,,,
Chicken curry,/en/curry_chicken,,,
Sevai,/en/sevai,,,
Balti Triangle,/en/balti_triangle,,,
Pesaha Appam,/en/inri_appam,,,
Bisi Bele Bath,/en/bisi_bele_bath,,,
Pantua,/en/pantua,,,
Patrode,/en/patrode,,,
Santula,/en/santula,,,
Hyderabadi cuisine,/en/hyderabadi_cuisine,,,
Saraswat cuisine,/en/saraswat_cuisine,,,
Murabba,/en/murabba,,,
Pudachi Vadi,/en/pudachi_vadi,,,
Chikkolee,/en/chikkolee,,,
Lobia,/en/lobia,,,
Dal makhani,/en/dal_makhani,,,
Mughlai cuisine,/en/mughlai_cuisine,,,
Bhat,/m/02z7pvc,,,
Cuisine of Pune,/en/cuisine_of_pune,,,
Dum pukht,/en/dum_pukht,,,
Avre bendi,/en/avre_bendi,,,
Aam papad,/en/aam_papad,,,
Mirchi Bada,/en/mirchi_bada,,,
Gulkand,/en/gulkand,,,
Thai curry,/en/curry_paste,,,
Saffron rice,/en/saffron_rice,,,
Churri,/en/churri,,,
Dhansak,/en/dhansak,,,
Baghara baingan,/en/baghara_baingan,,,
Dahi chutney,/en/dahi_chutney,,,
Mirchi ka salan,/en/mirchi_ka_salan,,,
Bagara khana,/en/bagara_khana,,,
Mangalorean Bangude Masala,/en/mangalorean_bangude_masala,,,
Shahi paneer,/en/shahi_paneer,,,
Chicken 65,/en/chicken_65,,,
Poriyal,/en/poriyal,,,
Pashti,/en/pashti,,,
Molagoottal,/en/molagoottal,,,
Panjiri,/en/panjiri,,,
Indian omelette,/en/indian_omelette,,,
Ghugni,/en/ghugni,,,
Gavvalu,/en/gavvalu,,,
Gosht,/en/gosht,,,
Dal baati,/en/dal_baati,,,
Khichra,/en/khichra,,,
Handia,/en/hadia,,,
Peking duck,/en/peking_duck,,,
Mooncake,/en/mooncake,,,
Zongzi,/en/zongzi,,,
Youtiao,/en/youtiao,,,
Mapo doufu,/en/mapo_doufu,,,
Chinese noodles,/en/chinese_noodles,,,
Beef noodle soup,/en/beef_noodle_soup,,,
Mantou,/en/mantou,,,
Buddha's delight,/en/buddhas_delight,,,
Hainanese Chicken Rice,/en/hainanese_chicken_rice,,,
Zhajiangmian,/en/zhajiang_mian,,,
Hot pot,/en/hot_pot,,,
Stinky tofu,/en/stinky_tofu,,,
Baozi,/en/baozi,,,
Twice cooked pork,/en/twice_cooked_pork,,,
Tong sui,/en/tong_sui,,,
Char siu,/en/char_siu,,,
Shaobing,/en/shaobing,,,
Xiaolongbao,/en/xiaolongbao,,,
Tea egg,/en/tea_egg,,,
Fried noodles,/en/fried_noodles,,,
Soy egg,/en/soy_egg,,,
Red cooking,/en/red_cooking,,,
Prawn ball,/en/prawn_ball,,,
Oxtail soup,/en/oxtail_soup,,,
Wenchang chicken,/en/wenchang_chicken,,,
Bubble and squeak,/en/bubble_and_squeak,,,
Bangers and mash,/en/bangers_and_mash,,,
Mince pie,/en/mince_pie,,,
Trifle,/en/trifle,,,
Gravy,/en/gravy,,,
Apple pie,/en/apple_pie,,,
Sunday roast,/en/sunday_roast,,,
Cottage pie,/en/shepherds_pie,,,
Spotted dick,/en/spotted_dick,,,
Clotted cream,/en/clotted_cream,,,
Christmas pudding,/en/christmas_pudding,,,
Pie and mash,/en/pie_and_mash,,,
Jellied eels,/en/jellied_eels,,,
Toad in the hole,/en/toad_in_the_hole,,,
Pork pie,/en/pork_pie,,,
Hash,/en/hash,,,
Stargazy pie,/en/stargazy_pie,,,
Cumberland sausage,/en/cumberland_sausage,,,
Faggot,/wikipedia/es_id/3547621,,,
Steak and kidney pie,/en/steak_and_kidney_pie,,,
Bread and butter pudding,/en/bread_and_butter_pudding,,,
Scouse,/wikipedia/en_title/Scouse_$0028food$0029,,,
Knickerbocker glory,/en/knickerbocker_glory,,,
Queen of Puddings,/en/queen_of_puddings,,,
Syllabub,/en/syllabub,,,
Banoffee pie,/en/banoffee_pie,,,
Sticky toffee pudding,/en/sticky_toffee_pudding,,,
Treacle tart,/en/treacle_tart,,,
Cauliflower cheese,/en/cauliflower_cheese,,,
Full breakfast,/en/full_breakfast,,,
Banana pudding,/en/banana_pudding,,,
Bean pie,/en/bean_pie,,,
Bienenstich,/wikipedia/es_id/1783544,,,
Bob Andy pie,/en/bob_andy_pie,,,
Boiled custard,/en/boiled_custard,,,
Boston cream doughnut,/en/boston_cream_doughnut,,,
Boston cream pie,/en/boston_cream_pie,,,
Bougatsa,/en/bougatsa,,,
Buttermilk pie,/en/buttermilk_pie,,,
Charlotte,/en/charlotte_russe,,,
Cheesecake,/en/cheesecake,,,
Clafoutis,/en/clafouti,,,
Coconut custard,/en/sankya_lapov,,,
Coconut jam,/en/coconut_jam,,,
Cream pie,/en/cream_pie,,,
Custard pie,/en/custard_pie,,,
Custard tart,/en/custard_tart,,,
Egg tart,/en/egg_tart,,,
Far Breton,/en/far_breton,,,
Flanby,/wikipedia/en_title/Flanby,,,
Flapper pie,/en/flapper_pie,,,
Floating island,/wikipedia/en_title/Floating_island_$0028dessert$0029,,,
Flourless chocolate cake,/en/flourless_chocolate_cake,,,
Frangipane,/en/frangipane,,,
French toast,/en/french_toast,,,
Frozen custard,/en/frozen_custard,,,
Galaktoboureko,/en/galaktoboureko,,,
Kissel,/en/kissel,,,
Kogel mogel,/en/kogel_mogel,,,
Cremeschnitte,/en/kremna_rezina,,,
Krofne,/en/krafne,,,
Malvern pudding,/en/malvern_pudding,,,
Manchester tart,/en/manchester_tart,,,
Melktert,/en/melktert,,,
Miguelitos,/wikipedia/es_id/579771,,,
Nanaimo bar,/en/nanaimo_bar,,,
Natillas,/en/natillas,,,
Neenish tart,/en/neenish_tart,,,
Norman Tart,/en/flan_normand,,,
Ozark pudding,/wikipedia/en_title/Ozark_pudding,,,
Pastel de nata,/en/pastel_de_nata,,,
Pio Quinto,/en/pio_quinto,,,
Pumpkin pie,/en/pumpkin_pie,,,
Quindim,/en/quindim,,,
Salzburger Nockerl,/wikipedia/pt_id/1515294,,,
Bai pong moan,/en/bi_pong_moun,,,
Balut,/en/balut,,,
Bibimbap,/en/bibimbap,,,
Brik,/en/brik,,,
Changua,/en/changua,,,
Chinese steamed eggs,/en/chinese_steamed_eggs,,,
Coddled egg,/en/coddled_egg,,,
Creamed eggs on toast,/wikipedia/es/Huevos_con_crema_en_tostada,,,
Devonshire eggs,/en/devonshire_eggs,,,
Egg in the basket,/en/egg_in_the_basket,,,
Egg puffs,/wikipedia/en_title/Egg_puffs,,,
Egg roast,/en/egg_roast,,,
Egg salad,/en/egg_salad,,,
Eggah,/en/eggah,,,
Eggies,/en/eggies,,,
Eggs and brains,/en/eggs_and_brains,,,
Eggs Benedict,/en/eggs_benedict,,,
Chawanmushi,/en/chawanmushi,,,
Sushi,/en/sushi,,,
Sashimi,/en/sashimi,,,
Chazuke,/en/ochazuke,,,
Oden,/en/oden,,,
Bento,/en/bento,,,
Nabemono,/en/nabemono,,,
Miso soup,/en/miso_soup,,,
Dango,/en/dango,,,
Onigiri,/en/onigiri,,,
Hiyayakko,/en/hiyayakko,,,
Tempura,/en/tempura,,,
Osechi,/en/osechi,,,
Okonomiyaki,/en/okonomiyaki,,,
Mochi,/en/mochi,,,
Red bean soup,/en/oshiruko,,,
Kakig?ri,/en/kakigori,,,
Uir?,/en/uiro,,,
Donburi,/en/donburi,,,
Agedashi tofu,/en/agedashi_tofu,,,
Teppanyaki,/en/teppanyaki,,,
Tentsuyu,/en/tentsuyu,,,
Oyakodon,/en/oyakodon,,,
Akashiyaki,/en/akashiyaki,,,
Sukiyaki,/en/sukiyaki,,,
Surimi,/en/surimi,,,
Yakult,/en/yakult,,,
Amanatt?,/en/amanatto,,,
Taiyaki,/en/taiyaki,,,
Myoga,/en/myoga,,,
Amazake,/en/amazake,,,
Fugu,/en/fugu,,,
Gy?don,/en/gyudon,,,
Anpan,/en/anpan,,,
Sekihan,/en/sekihan,,,
Castella,/en/castella,,,
Hanabiramochi,/en/hanabiramochi,,,
Konpeit?,/en/kompeito,,,
Yakisoba,/en/yakisoba,,,
Ostrich Fern,/en/ostrich_fern,,,
Tsukemono,/en/tsukemono,,,
Hello Panda,/en/hello_panda,,,
Shabu-shabu,/en/shabu-shabu,,,
Calpis,/en/calpis,,,
Mizuame,/en/mizuame,,,
Higashi,/wikipedia/ja/$5E72$83D3$5B50,,,
Makunouchi,/en/makunouchi,,,
Ekiben,/en/ekiben,,,
Kaiseki,/en/kaiseki,,,
Chikuwa,/en/chikuwa,,,
Champon,/en/champon,,,
Korokke,/en/korokke,,,
Chinmi,/en/chinmi,,,
Karasumi,/en/karasumi,,,
Kinpira,/en/kinpira,,,
Daifuku,/en/daifuku,,,
Tamago kake gohan,/en/tamago_kake_gohan,,,
Butajiru,/en/butajiru,,,
Shiokara,/en/shiokara,,,
Yakiniku,/en/yakiniku,,,
Tamagozake,/en/tamagozake,,,
Imperial Japanese rations,/en/imperial_japanese_rations,,,
Hayashi rice,/en/hayashi_rice,,,
Roasted barley tea,/en/mugicha,,,
Spam musubi,/en/spam_musubi,,,
Katsudon,/en/katsudon,,,
Yakimochi,/en/yakimochi,,,
Z?ni,/en/zoni_soup,,,
Gy?tan,/en/gyutan,,,
Ainu cuisine,/en/ainu_cuisine,,,
Nikujaga,/en/nikujaga,,,
Mentaiko,/en/mentaiko,,,
Mukimono,/en/mukimono,,,
Japanese curry,/en/japanese_curry,,,
Unagi,/en/unagi,,,
Gy?hi,/en/gyuuhi,,,
Ikizukuri,/en/ikizukuri,,,
Okara,/en/okara,,,
Negimaki,/en/negimaki,,,
Omurice,/en/omurice,,,
Chankonabe,/en/chankonabe,,,
California roll,/en/california_roll,,,
Shizuoka oden,/en/shizuoka_oden,,,
Ankimo,/en/ankimo,,,
Honzen-ry?ri,/en/honzen_ryori,,,
Fried prawn,/en/fried_prawn,,,
Takuan,/en/takuan,,,
Okinawa soba,/en/okinawa_soba,,,
Soki,/en/soki,,,
Menchi-katsu,/en/menchi_katsu,,,
Unadon,/en/unadon,,,
Sake set,/en/sake_set,,,
Horumonyaki,/en/horumonyaki,,,
Namasu,/en/namasu,,,
Manj?,/en/manju,,,
Noppe,/en/noppe,,,
Hi-Chew,/en/hi-chew,,,
Monjayaki,/en/monjayaki,,,
Meibutsu,/en/meibutsu,,,
Nikuman,/en/nikuman,,,
Fuki,/en/fuki,,,
Botamochi,/en/botamochi,,,
Chimaki,/en/chimaki,,,
Pholiota nameko,/wikipedia/de_id/4751378,,,
Satsuma age,/en/satsuma_age,,,
Ganmodoki,/en/ganmodoki,,,
Ebi chili,/en/ebi_chili,,,
Takikomi gohan,/en/takikomi_gohan,,,
Kamameshi,/en/kamameshi,,,
Zosui,/en/zosui,,,
Tonburi,/en/tonburi,,,
Instant noodle,/en/instant_noodles,,,
Tekkadon,/en/tekkadon,,,
Imoni,/en/imoni,,,
