I had a bowl of oatmeal using a half cup quick oats; a half ounce of raisins; 2 tablespoons of 1% milk; and 1 cup of water.,oatmeal, a bowl,1,cup,
Yesterday for breakfast I had a banana; and a bowl of Life cereal with wild blueberries; and Blue Diamond unsweetened vanilla flavored Almond milk.,cereal, a bowl,1,cup,
I had a bowl of raisin bran with granola; with some skim milk poured over it. I also had one apple toaster strudel. I had a large travel mug of coffee sweetened with Splenda and caramel macciado creamer to drink.,bran, a bowl,1,cup ( 1 NLEA serving),
I had a bowl of grits with chocolat milk.,grits, a bowl,1,packet,
I had a bowl of Kelloggs raisin bran cereal with whole milk. The serving size was a half cup of raisin bran and a half cup of milk. In addition I had one chocolate chip clif bar. I had a cup of dark roast coffee with no added cream or sugar.,cereal, a bowl,1,cup,
had a bowl of toasted rice with skim milk,rice, a bowl,1,cup,
I had a bowl of regular oatmeal. In the oatmeal I stirred in two spoonfuls of peanut butter. I had a glass of grapefruit juice to wash it down.,oatmeal, a bowl,1,"cookie; medium (1-5/8"" dia)",
I had a bowl of honey bunches cereal.,cereal, a bowl,1,cup,
I had a bowl of Kellogs flakes.,flakes, a bowl,1,cup,
I had a bowl of Apple Jack's cereal with a glass of orange juice.,cereal, a bowl,1,cup,
I had a nice bowl of Raisin Bran cereal this morning.,cereal, a bowl,1,Container (1 NLEA serving),
I had a bowl of lucky charms with 2 percent milk on it and a glass of water.,milk, a bowl,1,can (13 oz),
Yesterday I had a bowl of captain crunch cereal with 1% milk; about 2 servings total.,cereal, a bowl,1,cup,
I had a bowl of Frosted Flakes with one percent white milk.,Flakes, a bowl,1,cup,
I had a bowl of cheerios with a cup of coffee.,cheerios, a bowl,1,cup (1 NLEA serving),
I had a bowl of Special K cereal with berries and I used Kroger brand milk.,cereal, a bowl,1,cup,
Today I had a bowl of Market Basket brand Frosted Shredded wheat with whole milk from Garelick Farms,wheat, a bowl,1,cup (1 NLEA serving),
I had a bowl of Kashi vanilla almond cereal with 2% milk (Oberweiss) and a banana.,cereal, a bowl,1,package (1 NLEA serving),
I had a bowl of honey nut cheerios with skim milk. I had a glass of grapefruit juice.,cheerios, a bowl,1,cup (1 NLEA serving),
I had a bowl of cheerios with skim milk. I had a glass of orange juice.,cheerios, a bowl,1,cup (1 NLEA serving),
I had a bowl of potato chips; half flavored plainly with salt and half with cheddar,chips, a bowl,1,can (7 oz),
Yesterday I ate a grilled cheese sandwich. I made it with 2 slices of Muenster cheese and a sliver if cheddar. I also had a bowl of Campbell tomato soup.,soup, a bowl,1,can,
I had a bowl of plain instant oatmeal with diced banana slices mixed in. Also; some scrambled eggs and a cup of black tea with no sugar.,oatmeal, a bowl,1,"cookie; medium (1-5/8"" dia)",
I had a bowl of Cheerios cereal with almond milk; and a glass of Minute Maid pulp free orange juice.,cereal, a bowl,1,cup,
I had a one pancake topped with syrup; a glass of milk and a bowl of Fruit Loops.,Loops, a bowl,1,cup (1 NLEA serving),
I ate a fried egg cooked over easy with a slice of toast and a bowl of Campbell's tomato soup.,soup, a bowl,1,can,
I had a bowl of Grape Nuts; approximately 3/4 of a cup. I used organic unsweetened soy milk; approximately 1/2 cup on top of the Grape Nuts.,Nuts, a bowl,1,oz,
I had a bowl of quaker brand oatmeal with walnuts; sugar; and raisins added. I also had a thomas brand english muffin with strawberry and cream cheese on top. I drank a cup of starbucks breakfast blend coffee with international delights french vanilla cream added.,oatmeal, a bowl,1,cup,
I had a bowl of fresh cut fruits and a bagel with raisins in it. I also had a glass of orange juice.,fruits, a bowl,1,"medium (approx 4"" dia)",
I had a bowl of Kellogg's Frosted Flakes with lowfat milk.,Flakes, a bowl,1,cup,
Today for breakfast I ate a bowl of Cap'n Crunch with 1% milk.,Crunch, a bowl,1,cup (1 NLEA serving),
I had a bowl of Grape Nuts cereal with 2% milk and my daily vitamins on the side.,cereal, a bowl,1,cup,
I had a bowl of home frys.,frys, a bowl,1,"tortilla medium (approx 6"" dia)",
I ate a bowl of Lucky Charms cereal with whole milk.,cereal, a bowl,1,cup,
I had a bowl of Fruity Pebbles cereal and an 8 ounce glass of Tropicana orange juice.,cereal, a bowl,1,cup,
Yesterday I ate a bowl of flattened rice prepared with carrots and potatoes and some spices (turmeric; chilli powder; salt).,rice, a bowl,1,cup,
This morning I ate a bowl of oatmeal. I made two servings; as described on the box. The oatmeal was Safeway store brand. I added a snack box size of Safeway store brand raisins as the oatmeal was cooking. After the oats were ready; I added some margarine; a little sugar; and a few chopped pecans. For my beverage; I drank a glass of iced tea made with Nestea instant tea; no sugar.,oatmeal, a bowl,1,cup,
I had a bowl of quaker oatmeal with sugar; walnut pieces; and raisins added. I had a thomas brand english muffin covered in strawberry preserves and cream cheese. I drank with it a cup of starbucks breakfast blend coffee with international delights french vanilla cream added.,oatmeal, a bowl,1,cup,
I had a bowl of unfrosted mini wheats and a half a cup of milk. I also had a cup of blackberries.,wheats, a bowl,1,cup,
I had cocoa krispies in a bowl of milk with orange juice to drink.,milk, a bowl,1,cup,
I had a bowl of irish oatmeal (1/4 cup) made with almond milk 1 cup) I also mixed in 1/2 a cup of blueberries into the oatmeal once it was already prepared. For a drink I had a cup of black coffee (Folgers instant).,oatmeal, a bowl,1,"cookie; medium (1-5/8"" dia)",
I had a bowl of Lucky Charms cereal and a blueberry bagel with mixed berry cream cheese.,cereal, a bowl,1,cup,
I had a bowl of Marshmallow Avalanche cereal; chocolate Silk Almond milk; Activia MIxed Berry Yogurt.,milk, a bowl,1,cup,
A bowl of Cinnabon cereal with Blue Diamond almond milk. A large glass of lemon water with lemon.,cereal, A bowl,1,cup,
I ate a bowl of Kellogg's Frosted Mini Wheats. There were approximately 30 biscuits in the bowl. I added a half cup of skim milk. I also had 8 ounces of Starbucks coffee with an ounce of fat free french vanilla creamer.,Wheats, a bowl,1,cup,
I had a bowl of shredded wheat squares with frosting in cold milk; and a cup of Folger's Columbian Coffee with sugar and Coffee Mate French Vanilla creamer.,squares, a bowl,1,cup (1 NLEA serving),
I had a bowl of Post raisin bran cereal with 2 cups of skim milk.,cereal, a bowl,1,cup (1 NLEA serving),
I had a bowl of oatmeal with raisins and apples and a glass of mango juice.,oatmeal, a bowl,1,cup,
I had a bowl of home fries this morning.,fries, a bowl,1,fries,
I had a bowl of Golden Grahams cereal with 2 percent white milk.,cereal, a bowl,1,cup,
Today I had a bowl of Kellogg's Corn Flakes with slices of banana in it. I used whole milk. And I also had a bagel toasted brown with butter; Philadelphia cream cheese; and grape jelly.,Flakes, a bowl,1,cup,
I had a bowl of sugar and cinnamon oatmeal with a cup of fresh fruit. I also had a cup of coffee with French vanilla cream and no sugar and a glass of ice water.,sugar, a bowl,1,cup,
Yesterday for breakfast I had a bowl of Kellogg's Special K Fruit and Yogurt; with Blue Diamond Unsweetened Vanilla flavored Almond milk.,Yogurt, a bowl,1,6 oz container (6 oz),
â€‹i ate a bowl of frosted flakes (about two cups) with half a chopped up banana and fat free organic milk. A cup of apple juice also,flakes, a bowl,1,cup,
â€‹I had a bowl of Quaker instant grits with a teaspoon of butter and a sprinkle of salt. I had two slices of toast lightly buttered. I had an 8 ounce glass of Tropicana orange juice.,grits, a bowl,1,packet (1 NLEA serving),
â€‹I had a bowl of Lucky Charms cereal with a glass of Simply Delicious Lemonade.,cereal, a bowl,1,cup,
I had a bowl of organic homemade soy milk with pickled vegetables; seaweed; and chili oil.,milk, a bowl,1,cup,
I had a bowl of Raisin Bran cereal with extra raisins and 2% milk.,cereal, a bowl,1,cup,
I had a bowl (approx. 8 oz) of Captain Crunch cereal with 2% milk (approx 8 fluid oz); and a cup of coffee with approx. 1 oz of 2% milk; and a packet of no-calorie sweetener.,cereal, a bowl (approx. 8 oz),8,cup,
I had a bowl of Wheaties; a fresh banana; and a cup of cold apple juice.,banana, a bowl a,1,"medium (7"" to 7-7/8"" long)",
I had a bowl of bannana oatmeal that comes from Quaker; and a bottle of water,oatmeal, a bowl a bottle,1,"cookie; medium (1-5/8"" dia)",
I ate for breakfast one individual serving package of horizon brand cottage cheese which I put in a bowl and then added a half a cup of chopped Dole unsweetened pineapple. I drank a latte made from one shot of Fresh Market brand caramel and pear coffee and 6 oz. of Fresh Market store brand 2% milk poured over a glass of ice.,pineapple, a bowl a half a cup,0.5,cup; chunks,
I had a bowl of Cinnamon Toast Crunch;a Banana; and a cup of Maxwell house coffee two creams and on teaspoon of sugar.,Banana, a bowl Crunch;a,1,"medium (7"" to 7-7/8"" long)",
I had a Trader Joe's British Muffin with some Earth Balance vegan butter and a bowl full of black raspberries picked from my back yard. I also had a cup of Mother's Milk Tea with a few drops of organic liquid stevia.,raspberries, a bowl full,1,cup,
I had for breakfast a banana that I chopped up and put in a bowl with some Stoneyfield vanilla yogurt. I put about a quarter of a cup of homemade granola on top. I had a drink of iced latte which I made from taking a shot of homemade espresso and pouring it over a glass of ice and adding about six ounces of 2% organic Fresh Market store brand milk.,yogurt, a bowl some,1,container,
For breakfast; I had a bowl of special k cereal. After that I had some homemade fudge.,cereal, a bowl some,1,Container (1 NLEA serving),
I started off with a cup of black coffee; Folgers Columbian. Then I had a bowl of three cups of Post Bite Sized Shredded Wheat with a palm full of raisins added. Over the cereal went two tablespoons of Cabot Greek 10% fat plain yogurt and a cup of whole milk. I let it all soak for a minute before starting to eat. The I had about a 10 oz. glass of a serving of orange flavored Metamucil; mixed up according to instructions.,Wheat, a bowl three cups,3,cup,
I had two cups of Keurig Vue Celestial Southern Sweet Tea; one cup of Green Mountain Black Magic coffee with two creams and two sugars; a bowl of sweet corn and two ribs.,corn, a bowl two,2,"ear; medium (6-3/4"" to 7-1/2"" long) yields",
I had a bowl of Smart Start cereal along with two smores.,cereal, a bowl two,2,cup,
I had a box of zatarans beans and rice. It was cooked on the stove with olive oil.,rice, a box,1,cup,
I had a can of fruit cocktail.,cocktail, a can,1,cup,
I had a pancake which I made with syrup and a peach sliced with a handful of blueberries on the side. The syrup was lite and the pancake base was buttermilk. I had a can of pepsi one to drink.,one, a can,1,can,
â€‹For breakfast yesterday I had a peanut butter balance bar and a can of Red Bull and a few cherries.,Bull, a can,1,can 12 fl oz,
I had two fried eggs; seasoned French fries; and a Pillsbury biscuit. I had a can Sprite as well.,Sprite, a can,1,medium cup 21 fl oz size cup,
I had a can of Sprite for breakfest.,Sprite, a can,1,medium cup 21 fl oz size cup,
I had crackers with a can of tuna.,crackers, a can,1,cracker,
This morning I had a Jimmy Dean biscuit that had egg; cheese; and bacon. I had it with a can of Mountain Dew and a bottle of water.,Dew, a can a bottle,1,NLEA serving,
I ate Indonesian BBQ pork today with a side of steamed vegatables. For dessert I had some mango and pineapples cut into pieces. I also had a carton of chocolate milk.,milk, a carton,1,cup,
I had a bowl of Quaker Oats real medley cereal; two pieces of toast with margarine spread; and a class of water.,spread, a class,1,cubic inch,
I had a large peach; Fage Greek yogurt; and a class of water.,yogurt, a class,1,container (4 oz),
I ate organic granola with dried pineapple and coconut mixed into a container of Friendly Farms cherry yogurt. I drank a 12 oz glass of Cherry Dr. Pepper.,yogurt, a container,1,container,
I had a container of oikos Greek yogurt with fruit on the bottom in blueberry. A mug of cranberry pomegranate herbal tea and a piece of dry wheat toast.,yogurt, a container,1,container (4 oz),
I had one serving of Quaker oats with a tablespoon of milled flax seed; agave syrup; a couple of walnuts and cinnamon. I had a cup of black coffee made from fresh ground Cameron's coffee beans.,walnuts, a couple,1,cup; chopped,
This morning I warmed a Jimmy Dean sausage patty and fried an egg with salt and a couple dashes of Texas Pete hot sauce. I put both inside of a warm English muffin. I also put a slice of American cheese on the sausage patty. I had a small cup of Minute Maid peach juice.,sauce, a couple dashes,1,cup,
I had a bowl of cinnamon crunch cereal with 2% milk. I also had three hard-boiled eggs. I finished breakfast off with a glass of V8 vegetable juice and a couple of cups of Dunkin' Donuts coconut flavored coffee.,coffee, a couple of cups,1,cup (8 fl oz),
I had a handful of green seedless grapes and homemade egg salad on a flour tortilla. The egg salad was made with 3 eggs and some leftover homemade donair sauce cooked in the microwave. I also added a couple pinches of Coburn Farms cheddar-jack cheese; a small piece of roast beef deli meat; and a pinch of Montreal Steak Spice.,cheese, a couple pinches,1,box,
I had a 4 oz bowl of peanut butter Cap'n Crunch with a cup of fat free milk.,milk, a cup,1,serving,
I slice a half of grapefruit and had sprinkled it with sugar with a cup of coffee.,coffee, a cup,1,cup (8 fl oz),
I had a cup of Target french vanilla coffee with coffee mate french vanilla creamer (about 1 tablespoon) and I had a piece of wheat toast with 1 tablespoon of almond butter.,coffee, a cup,1,cup (8 fl oz),
I had a bowl of Rice Chex cereal; half of a banana; and a cup of Tropicana orange juice.,juice, a cup,1,cup,
A cup of plain yogurt with little chocolate balls mixed in.,yogurt, A cup,1,cup (8 fl oz),
I Had a Dannon strawberry yogurt. I had a cup of coffee with skim milk and 2 tablespoon's o sugar.,coffee, a cup,1,cup (8 fl oz),
I had a bowl of plain Cheerios with sliced banana and 2% Horizon organic milk. A cup of coffee with 1 tsp of sugar and just enough milk to lighten the coffee color.,coffee, A cup,1,cup (8 fl oz),
Yesterday I ate 2 and a half cups of Captain Crunch cereal with a cup of 2% milk and two pieces of toast (Wonderbread),milk, a cup,1,cup,
I had a plum with a cup of water.,water, a cup,1,cup,
Yesterday I had an egg over medium; a piece of sausage; and a slice of toast with butter; and a cup of Maxwell House coffee.,butter, a cup,1,cup,
â€‹I had a bowl of Kellogs Rice Krispies with a cup of fruit on top of it; which included blueberries; sliced strawberries; and rasberries.,fruit, a cup,1,cup,
I had two poached eggs with a English muffin and a cup of coffee with hazelnut creamer,coffee, a cup,1,cup (8 fl oz),
I had one homemade banana muffin with about a teaspoon of Imperial margarine; and a cup of Asana Linden Peppermint tea with 2 teaspoons white sugar.,tea, a cup,1,cup,
I ate colorful Trix with a cup of milk. I then ate a cup of Dannon blueberry yogurt.,yogurt, a cup,16,tbsp,
I ate colorful Trix with a cup of milk. I then ate a cup of Dannon blueberry yogurt.,milk, a cup,1,cup,
Yesterday; I had a cup of Folgers dark roast coffee with my usual blend of nonfat dairy vanilla flavored creamer from Coffeemate. I ate a medium-sized bowl of Cheerios serial with nonfat milk... I made up for the nonfat with 3 or 4 spoonfuls of white sugar on top.,coffee, a cup,1,cup (8 fl oz),
I had a few spoonfuls of scrambled eggs; two sausage links; a small strawberry Danish; and a pancake. I drank a cup of orange juice and two cups of apple juice.,juice, a cup,1,cup,
I had two pieces of buttered toast sprinkled with cinnamon and honey. Along with that I had a cup of coffee with milk and sugar.,coffee, a cup,1,cup (8 fl oz),
I had two boiled eggs. I drank a cup of coffee with skim milk with three sugars.,coffee, a cup,1,cup (8 fl oz),
I had a banana and a cup of coffee with half and half and sugar.,coffee, a cup,16,serving 2 tbsp,
Trader Joe's Frosted Flakes and a cup of Starbucks French roast coffee with hazelnut creamer.,coffee, a cup,1,cup (8 fl oz),
This morning for breakfast; I had a cup of Kashi GoLean original cereal with about half a cup of Silk organic unsweetened soymilk on it. I had a glass of room-temperature filtered tap water with it.,cereal, a cup,1,cup,
I had 2 hard boiled eggs with a cup of green tea.,tea, a cup,1,cup (8 fl oz),
I ate two hard boiled eggs with two slices of bacon and two pieces of toast with honey on them. I also had a cup of coffee with a teaspoon of sugar in it.,coffee, a cup,1,cup (8 fl oz),
I ate some couscous with curry lamb and three asparagus spears.to drink I had a cup of water with lemon and ginger. For dessert I had Greek yogurt with raw honey.,water, a cup,1,cup,
â€‹I had three pancakes with 3 tablespoons of butter ; syrup; lemon yogurt; and a cup of orange juice,juice, a cup,1,cup,
I had 2 scrambled eggs mixed with 1t onion powder and a splash of almond milk and a piece of buttered white toast. I drank a cup of Indian Summer apple juice.,juice, a cup,1,cup,
I had a glazed donut; and a cup of breakfast blend organic coffee with two teaspoons of sugar and a tablespoon of hazelnut creamer,coffee, a cup,1,cup (8 fl oz),
I had three Aunt Jemima french toast sticks with no syrup; 2 orange slices; and a cup of whole milk.,milk, a cup,1,cup,
I had a cup of non-fat vanilla yogurt.,yogurt, a cup,1,cup,
Yesterday was 6oz of homemade yogurt made with raw milk I purchased at the farmer's market. Topped with some purple sage honey; local. Fresh mission figs dices and sprinkled with some pistachios. A cup of hot cinnamon tea; ground from cinnamon bark. A piece of sprouted wheat bread; lightly toasted; topped with a tablespoon of orange marmalade.,tea, A cup,1,cup,
I had eggs benedict and a side order of bacon with a cup of coffee with cream and sugar,coffee, a cup,1,cup (8 fl oz),
I had a cup of seattles best light roast number 5 with about three tablespoons of 1% walmart brand milk.,roast, a cup,1,cup; chopped or diced,
I had one blueberry muffin with no butter. I had a cup of coffee with skim milk and 2 tablespoon of sugar.,coffee, a cup,1,cup (8 fl oz),
I had 2 organic eggs scrambled; with organic spinach and 1/2 cup Nishiki White Rice. I had a cup of coffee with 1 packet stevia; and 1 Tbsp of coconut oil.,coffee, a cup,1,cup (8 fl oz),
Today I had two farm eggs fried over easy. I ate half of an avocado with salt. I had a cup of Trader Joe's Colombia Supremo Coffee with a teaspoon of local honey.,Coffee, a cup,1,cup (8 fl oz),
I had a bowl of Cinnamon Toast Crunch;a Banana; and a cup of Maxwell house coffee two creams and on teaspoon of sugar.,coffee, a cup,1,cup (8 fl oz),
I had a raw; organic carrot; cut into slices. I had a cup of Folger's Breakfast roast coffee with no cream or sugar.,coffee, a cup,1,cup (8 fl oz),
I had 2 strips of fried bacon; slice of toast; one scrambled egg with a cup of orange juice.,juice, a cup,1,cup,
I had a square of a Hershey's Dark Chocolate bar and 2 cups of General Mills Cheerios with a cup of milk poured in.,milk, a cup,1,cup,
I had a cup of coffee with sugar; a tortilla with hard-boiled egg and lemon pickles and a quarter cup kimchi.,coffee, a cup,1,cup (8 fl oz),
I had a homemade gluten-free blueberry oatmeal muffin made from Gluten Free Pantry muffin mix; Quaker Oats; Chiquita bananas; and Fred Meyer frozen wild blueberries. I also had a cup of Twinings English Breakfast tea with a slice of Sunkist lemon and a spoonful of SueBee honey.,tea, a cup,1,cup,
I had a classic Chick fil a chicken sandwich with pickles and honey roasted bbq sauce with a cup of Market Pantry blueberries. I also had a 12 ounce glass of water.,blueberries, a cup,1,cup,
I had a cup of butter coffee.,coffee, a cup,1,cup (8 fl oz),
I had bread; ham and fried egg and a cup of black coffee,coffee, a cup,1,cup (8 fl oz),
I had a bowl of instant maple brown sugar oatmeal and a banana. I had a cup of nantucket blend coffee with almond joy creamer.,coffee, a cup,1,cup (8 fl oz),
I had a scrambled egg; one slice of bacon and two slices of toast. I also had a cup of black coffee (espresso roast),coffee, a cup,1,cup (8 fl oz),
I had 2 Eggo waffles; doused in margarin and maple syrup. I had a cup of orange juice with it.,juice, a cup,1,cup,
I had a cup of orange juice and 1 cup of oatmeal.,juice, a cup,1,cup,
I made an omlette with two eggs mixed with a tablespoon of organic egg whites. I pan fried some ham and added a pinch of garlic salt and five slices of avocado. I drank a cup of french vanilla chai tea and had a glass of water.,tea, a cup,1,cup,
I had Mcdonald egg muffin and a cup of orange juice,juice, a cup,1,cup,
I had two slices of lightly buttered wheat bread; three pieces of turkey bacon; a three egg cheese omelette; and a cup of Lipton green tea.,tea, a cup,1,cup (8 fl oz),
I had a cup of non-sugar cereal and 1 cup of milk.,cereal, a cup,1,cup,
I had a bowl of Wheaties; a fresh banana; and a cup of cold apple juice.,juice, a cup,1,fl oz,
I had a banana and two kiwis. I had a cup of water to wash it down.,water, a cup,1,cup,
I had a plain bagel topped with regular Philadelphia cream cheese and a cup of hot chocolate.,chocolate, a cup,48,serving (3 heaping tsp or 1 envelope),
I had a Dannon light strawberry yogurt. I had a cup of Maxwell House coffee with Skim milk with three sugars.,coffee, a cup,1,cup (8 fl oz),
â€‹I had a cup of Post Great Grains cereal with pecans and raisins and a mug of dark roast coffee with hazelnut creamer and 3 teaspoons of sugar.,cereal, a cup,1,cup,
I had a bowl of vanilla flavored greek yogurt with dried cranberries and almonds. I had a cup of donut shoppe coffee with coconut milk creamer.,coffee, a cup,1,cup (8 fl oz),
I had a cup of Cameron's coffee and a bowl of Quaker oatmeal with whole milk; brown sugar and walnuts.,coffee, a cup,1,cup (8 fl oz),
I had a cup of black coffee with a small amount of Walmart GV whole milk; I also had a 3 egg omlette with some diced ham and great value shredded cheese.,coffee, a cup,1,cup (8 fl oz),
I had a bowl of Raisin Bran left in milk to soak to become soggy and a cup of black coffee.,coffee, a cup,1,cup (8 fl oz),
a cup of plain yogurt with chocolate balls mixed in,yogurt, a cup,1,cup (8 fl oz),
This morning I had a large travel mug of hazelnut coffee; flavored with a tablespoon of Splenda and some hazelnut creamer. I also had a cup of Total raisin bran with skim milk.,bran, a cup,1,cup (1 NLEA serving),
I had two egg whites scrambled with spinach and cheddar cheese. I had a small bowl of fruit with strawberries; blackberries and blueberries. I had a cup of orange juice.,juice, a cup,1,cup,
I had my usual Thomas' Plain Bagel Thins bagel with ACME Smoked Whitefish Salad. I had a cup of Newman's Own Special Blend coffee with Bailey's Irish Cream brand Hazelnut creamer.,coffee, a cup,1,cup (8 fl oz),
I had a bowl of Frosted Flakes cereal with vanilla almond milk. I had a cup of Donut Shoppe coffee with french vanilla creamer.,coffee, a cup,1,cup (8 fl oz),
â€‹I had a bowl of banana nut cheerios with 2% milk and a cup of coffee black.,coffee, a cup,1,cup (8 fl oz),
â€‹I had an egg; tomato; and cucumber salad. I also had a cup of Folger's coffee with creamer.,coffee, a cup,1,cup (8 fl oz),
I had Quakers Life Cinnamon Life Cereal; with Silk Soy Milk and a cup of blueberries.,Milk, a cup,1,cup,
I had a cup of coffee with no sugar and almond milk. I had a plain bagel toasted with plain cream cheese.,coffee, a cup,1,cup (8 fl oz),
I had pancakes for my breakfast that was prepared for me and a cup of coffee that was perfectly made for me. Then to top that off my children cleaned up and did all the dishes!,coffee, a cup,1,cup (8 fl oz),
I had a cup of warm water and a small cup of regular Yoplait yogurt flavored strawberry mango.,water, a cup,1,cup,
I had two fried eggs over easy on top of one half of a baked sweet potato. I had a cup of black coffee and two pieces of bacon.,coffee, a cup,1,cup (8 fl oz),
I had two fried eggs; a fresh made biscuit; cooked grits and a patty of Jimmy Deans sausage. I had a cup of Kruig half cafe coffee black. I had a teaspoon of Welchs grape jelly on biscuit.,coffee, a cup,1,cup (8 fl oz),
I had pancakes; but not ordinary pancakes; they were cinnamon and vanilla pancakes. I put an ounce of organic butter on all three pancakes. To drink; I had a cup of Maxwell Toll house original coffee with two teaspoons of sugar and a fourth cup of Hershey's international delight coffee creamer.,coffee, a cup,1,cup (8 fl oz),
Today I had a bowl of crispy hexx rice and corn cereal with 2% milk and a cup of cold earl grey tea with 2 tsp of sugar.,tea, a cup,1,cup,
I had two bowls of Cap'n Crunch Berries cereal with 2% milk; and a cup of Verona blend Starbucks coffee; made using a French press.,coffee, a cup,1,cup (8 fl oz),
I had a generic brand english muffin with smooth peanut butter and a bowl of Cinnamon Toast Crunch cereal with 2% milk. I had a cup of ice water along with 8 oz of Minute Maid No Pulp Orange Juice.,water, a cup,1,cup,
Today I ate two sunny side up eggs; with a slice of potato bread with shoprite salted butter. I also had a cup of 2% milk.,milk, a cup,1,cup,
I consumed a bowl of oatmeal sprinkled with brown sugar and milk with a cup of black coffee.,coffee, a cup,1,cup (8 fl oz),
I had a cup of seedless purple grapes; as well as a Thomas's English muffin with Land O' Lakes butter and Smuckers Blueberry jam.,grapes, a cup,1,cup,
I had a Sara Lee blueberry muffin with a cup of whole milk.,milk, a cup,1,cup,
â€‹I had 2 Eggo blueberry waffles toasted; with half a tablespoon of butter and a tablespoon of homemade maple syrup. I also had 1 medium banana and a cup of Folgers original coffee with a tablespoon of International Delight French Vanilla creamer,coffee, a cup,1,cup (8 fl oz),
Fried eggs and sausage with pancake that I made myself. And a cup of coffee.,coffee, a cup,1,cup (8 fl oz),
I had waffles with strawberries on top with whip cream and bananas and a cup of orange juice.,juice, a cup,1,cup,
I had some fried rice with two eggs over easy and a cup of coffee with milk and suger.,coffee, a cup,1,cup (8 fl oz),
I ate french toast with powdered sugar and a cup of Earl Grey tea.,tea, a cup,1,cup,
I had a bowl of Cheerios protein cereal with Blue Diamond Almond Breeze almond milk; a cup of Caribou dark roast Mahogany coffee; a handful of Blue Diamond whole natural almonds; and a cup of Open Nature Greek yogurt with blueberries.,yogurt, a cup,1,cup (8 fl oz),
I had a bowl of Cheerios protein cereal with Blue Diamond Almond Breeze almond milk; a cup of Caribou dark roast Mahogany coffee; a handful of Blue Diamond whole natural almonds; and a cup of Open Nature Greek yogurt with blueberries.,coffee, a cup,1,cup (8 fl oz),
â€‹I had three Thomas's english muffins with an ounce of country crock butter on each. I had a cup of Starbucks coffee and a large glass of Kroger vitamin D milk.,coffee, a cup,1,cup (8 fl oz),
â€‹This morning I ate about 8 ounces of Grape Nuts cereal with a cup of 1 percent milk. I had a glass of orange juice to drink; about 6 ounces.,milk, a cup,1,cup,
I had a cup of French roast coffee with cream; an apple cereal bar from Trader Joe's; fresh picked raspberries and an everything bagel with cream cheese from a coffee shop.,coffee, a cup,1,cup (8 fl oz),
I had two poached eggs with a slice of whole wheat toast. I had a cup of english breakfast tea.,tea, a cup,1,cup,
I had a cup of Starbucks Breakfast Blend coffee with a pack of Kroger brand fruit snacks.,coffee, a cup,1,cup (8 fl oz),
I had a cup of YoCrunch yogurt with butterfinger crumbles; an 8 ounce glass of orange juice; and a tortilla.,yogurt, a cup,1,cup (8 fl oz),
I had a cup of coffee for breakfast today.,coffee, a cup,1,cup (8 fl oz),
I had a tortilla; brushed with melted Olivio spread; sprinkled with cinnamon sugar; and toasted. I covered half of the tortilla in chunky peanut butter and half in Nutella hazelnut cocoa spread; put on slices of banana; and folded the tortilla in half. I had a cup of blueberry tea with two packets of raw sugar.,tea, a cup,1,cup,
Yesterday for breakfast I enjoyed a hearty breakfast of pancakes made from Bisquick; Albertson's deli brand sliced bacon; homemade fried potatoes with spices; and fried eggs. I also had a cup of coffee and glass of water with this meal.,coffee, a cup,1,cup (8 fl oz),
Yesterday I had a cup of warm water to drink and a small sized banana and oatmeal cookie; homemade. It's made only of overripe banana; old fashioned oatmeal; and a bit of peanut butter.,water, a cup,1,cup,
I had a cup of cooked oat meal with blue berries; cinnamon and brown sugar. To drink I had a cup of coffee with cream and one white sugar packet.,meal, a cup,1,cup,
I had a cup of cooked oat meal with blue berries; cinnamon and brown sugar. To drink I had a cup of coffee with cream and one white sugar packet.,coffee, a cup,1,cup (8 fl oz),
â€‹I had three hard boiled eggs lightly salted. I drank a cup of black coffee.,coffee, a cup,1,cup (8 fl oz),
I had a slice of French bread with unsalted butter with a piece of homemade salted salmon on top and a cup of decaf instant coffee; Great Value brand; with French Vanilla creamer.,coffee, a cup,1,cup (8 fl oz),
I had a small bowl of Cinnabon Cream of Wheat; 2 slices of buttered toast; and a cup of orange juice.,juice, a cup,1,cup,
I had a toasted sesame bagel with plain cream cheese and sliced cucumbers and red onions. I drank a cup of iced coffee.,coffee, a cup,1,cup (8 fl oz),
I had a cup of Folgers brewed coffee; a BBQ chicken drumstick from last night's dinner; with about a tablespoon of Kraft BBQ sauce on it. I also had about 4 ounces of generic brand apple juice; and 6 ounces of V8 vegetable juice.,coffee, a cup,1,cup (8 fl oz),
I had a sausage patty; and egg whites scrambled with american cheese on a multi grain bagel. I had a cup of breakfast blend coffee with hazelnut creamer.,coffee, a cup,1,cup (8 fl oz),
I had a homemade oatmeal bar made with Jiffy peanut butter; 1 egg; brown sugar and quick oats. I had a cup of breakfast roast Maxwell House coffee doctored with two tablespoons of Dunkin Donuts Extra Extra creamer and a dash of pumpkin pie spice.,coffee, a cup,1,cup (8 fl oz),
I had over easy egg; 2 loaf of bread and a cup of black coffee,coffee, a cup,1,cup (8 fl oz),
For breakfast I had 3/4 cup of Dulce de Leche Cheerios with 1/2 cup of 1% milk. I had a cup of Italian Roast coffee; black.,coffee, a cup,1,cup (8 fl oz),
